review,sentiment
@Amanda_vdGulik They're going to need to know how to SPELL money first   (www.LaughNYC.com),4
"@viborc Of course, just give me some time ",4
Not yet. But I now have his mobile number  you need to pass that on to kathi ;) http://tinyurl.com/cqljql,4
is lonelily ,0
just made twitter and tumblr bro ,4
"@ruby_gem , @Thehodge we needed an agreement in principle before they'd put an offer forward, estate-agents can be rubbish ",0
@Raven12 good morning ,4
@HeatherDancer I've had sore gums lately because of the nightnurse ,0
"morning! OMG, it's already 10plus, I must be very tired ",0
Wow! My shoulders are tight! My neck feels so stiff n painful! What is this!?! ,0
"@adecembertruth i was thinking yous  i think i will, tommorow ",4
@aliizandra Congrats on new house &amp; puppy. ,4
"Mornig twitterland! uploading pics, need to go to school ",0
just 2 more weeks of school... now just having fun with my brother ,4
@scum  thanks and LOL I don't know and LOL really I don't weear much red,4
"I won $560 on roulette last night! Fuck I love waking up with money, that rarely happens with me. Dope ",4
is going to see kellie pickler in 13 days ,4
Didn't win my Louie  anyone wanna buy me one?! LoL damn my unluckiness,0
@marieiris Chillig out at the moment after heavy 2 weeks at work. All completed last evening  You have plans?,4
@HAMMER32 @andriodtomato u 2 are very good looking. ,4
@HOTTVampChick  ,0
Was hoping I'd be allowed carry my guitar onboard the flight to Munich but no such luck. Will be on tenterhooks now till I get it back ,0
my cigarette fell down..I took another 1 to make my lighter down too...wow..&gt;   is better than &quot;GRRRR&quot; !,4
this assignment is absolutely boring!!! grrrrr!!! ,0
@tha_jacks  &quot;kissessssss&quot;,4
@officialTila  my girl tila is crackin down on the fake twitter peoples...i like that ,4
just had body scrub and swedish massage. YEAHHHH! ,4
@_rhian zumba's the bomb. haven't gone in a while tho ,0
@dianzz i didn't pass the test!  :'(,0
What do you do if your stuck in a movie theater with a baby that won't go to sleep or keep quiet...wait in the lobby and twitter ,4
your status and immediately turned to it.  Very sad! How are you?Im back in Austin we should go do something.,0
I dislike being reminded how old my grandparents are getting ,0
@iamlols lol. I just like 2 have a couple w/me @ all times just in case there's a good photo op ,4
now that was a great voice call!!!! ,4
@Reicya Thanx sis I'll b sure to let them know how many people r praying w/them... ,4
@Lady_Twitster that is good  hurt with the Evil gym! LOL over worked yesterday!! ,4
good morning twitterverse....coffee is essential this morning...I many be a bit slow till I finish the first cup... ,4
@witchfic oh we should SOOO get a kiss tomorrow. That would make me a lot jollier about any Furtsspawn growing inside Nat ,0
"oh, and forgot to mention the SUPER TASTY lunch i had  kanin club + bona coffee = 1234567896456 hours on the mill.",4
@Britty0314 im sorry  well when is the next one?,0
"@RajeshBarnwal Thanks for the mention, Rajeshji ",4
It'S OnLy A MaTTeR Of TiMe 4 My GpA N I GoTTa Do ThIs All OvEr AgAin  ,0
@xPurplexMuffinx oh waw 49?? congrads! ,4
bored!  don't think I'm ready to get back to work ,0
Just febreezed the hell out of one of my work shirts...champ  haha,4
In my own world playing  Super Street Fighter II Turbo HD Remix. ....be back later  http://raptr.com/Unsilentninja,4
Can I quit my day job please? ,0
"today is a very, very sad day for me ",0
@MHeathly Hola  thanks for following me!,4
@LollyDaskal but you still aren't following me ,0
"@scott_mills Dont diss Guz, it's a wicked place! Wish I was still a student there so I could come to the ball ",4
UGH...I NEED SOME ALLERGY MEDS ASAP ,0
is super glad that Federer won. ,4
had the BEST dream about @JMatthewFlyzik and @AlexAllTimeLow and then amanda woke me up!! i was sooo mad  best dream ever though!,0
@Tannerama I thought he was as bald as a grape.  We have no proof either way. ,4
"@PaddyMustTweet I'm jealous of @Christy23NFG. Great pix though, thanks for sharing (that goes to both of you ",4
@darkfayries know the feeling. ,4
"However, the tiniest oke has just left a special 56kg present for us....a smelly one ",0
Restaurant City is in under maintenance... ,0
Saturday morning.... time to do a little work on the blog ,4
@OnlinePublicist Thank you ,4
@Futuremusic_CEO let's go lol so u backin down now ,0
Going back to sleep. I want it to be the year 2011 right NOW so that I can go live near civilization like (almost) everyone else. ,0
"missing my dear puppy Maggie, she was 18 years old! soooo sad ",0
Some photos from Riverside Holiday Park and a video of a rabbit  Swimming pool looks fab! http://fti-bus.co.uk/blog/?p=267,4
just been cleaning up my mac - didn't realize how much junk was on it ! ! will have to onyx it tonight ,4
"@brendanchng dun beee! nothing an ice cream cannot cure!! and trust me, u can do it i knw its stressful.. but it will be better soon. ",4
"Oh My, I absolutely ADORE the Jonas Brothers right now. Well, and always, but now especially ",4
@nthomas81  then you know what to do ,4
feels like her life is over cause her i.d is m.i.a. ,0
"@damiella Oh yeah, just two, Shanahan can't make it!  Boooo! But I'm sure we'll suffice! ",0
"@suziperry whats wrong then, setup not right? like the new photo BTW! ",4
Guess im not getting my hair cut today... ,0
@LRiosSalazar The best part is in exchange for pointers I get all the wine I want ,4
Off to see Nickelback tomorrow night. ,4
@JoeFreshgoods @VitaMorte Im mad the weather is messed up. i wanted 2 stop by LDRS ,0
Thank you for the #FollowFriday!  @bersheba &gt; appreciate it!,4
Chapter 2 up now.. well proud of my progress ,4
@jennytsang i very conveniently found it in my parents room  i thought it looked cool so i was like &quot;why not?&quot; lol,4
@NancyEDunne oh Nancy - so sorry for your loss  &amp; wishing you the best!,0
@106Park_Videos  Thanks for followin! luv  guys ur show is hot! ,4
@hollymontag went home. ,0
@Jimmyw23 I agree but I'm ignoring him now may aswell ,4
@shaynizzle ill be okay when I see you guys again ,4
"I don't want to be cold in April, but I am ",0
@Diond408 yea im trying that now ,4
@glitteranddoom  Yep! See you then! ,4
@101ofawolf I think I might be because I've never been to a shef barcamp and I hear they do things weirdly there ,4
@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him,4
Oh how I love my little cousin. ,4
"i'm giving up, i'll just wait and waste ï¿½30 on it and go spend the majority of next week in London to take my mind off my lack of Sims 3 ",0
"@SirWumpus LOL, you're on - one day ",4
@derekb  @dipfico now there's the best idea I heard all day ,4
I wish GM stock would turn around at 80 cents a share I would be willing to buy some...if I knew it would do something ,0
@loritodd we watched that. it wasn't bad ,4
@michelleisalive only 27 for me! ,4
"hopefully i'll get my car back from the shop. driving mom's prius, i kinda like this car haha   wants to chilll if anyone is down!",4
Bad bad bad back &amp; legs pain today ,0
Just now getting dinner outside ATL. Still ~4 hours away from my brother's house. ,0
@ShannonLeto ... but she's in a cage!! NOOO!! Poor Devil...  Let her run in your garden!!!,0
@__sarahh My poor wifey ,0
@ditut YES PLEASE!  re:stroberi yoghurt ice,4
Gah what a stupid dream.. It makes me want it more. ,0
im surfin.. ,4
"Chillin' after a really fun day.  I sense another night of over-thinking things again, haha. Fun stuff.",4
I think it's critically important that KOMU let everyone know that on June 12th their HD feed will be digital ,4
the mummy returns is on later ,4
@Jotuu I am taking it at Rio Hondo ,0
Bye mommy. We'll miss you. ,0
Hey @ohsoretro - You're on the front page!! ,4
dreading today ,0
For some reason technology seems to hate me today. Not cool at all. And I want to watch Thirteen Ghosts or Seven but we don't have them. ,0
I'm a better girl moving on to better things ... because of you ,4
@mileycyrus heeeeeeeeeeeeyyyy.   how are uuu !   please look at my youtube www.youtube.com/casbas94   i love uuu. come to australia ! ,4
@Fred0828 have a kickass workout!!!!!  I'll be committing at least 1 of the 7 deadly sins!,4
Our wonderful guests from Hawaii just left. We will miss them ,0
@logicattraction Glad to hear things are looking up; for you at least  Haven't been to Biggleswade Mkt for years. Sandy has one Fridays,4
possibly shouldnt be doing stats this time of the night.. arghh frustrating!  will resume in the morning when i can think straight,0
@DJMoReX Sounds like a busy day ,4
would really quite like an HTC Touch Pro 2 already. ,0
"@TraceCyrus pfft, I was gonna ask which one hurt the most, so I can avoid that area. ",4
is looking forward to the weddingparty today! ,4
@anhhung good luck ,4
@R_City CONGRATS BRUH!!! MEK IT 2 UR 4000 FOLLOWERS ND MO!!!!!!!!  955 TILL U REACH 5000 NW!!! #PTFAO LETS GET IT!!!!!!!!!!,4
wish the internet will be back..ahhh.. ,0
Hope everyone had a good weekend!!Monday looms..have a good day tmr ...hope it is painfree for you and me  mondays suck lol..,4
First #StudentLoan payment was sent today  Why am I going back to school for more debt? LOL The price of education I tell you!!,0
@hot30 do you guys like demi lovato ?  she's awsome &amp; she should get some radio play ! xo,4
"@MissKatiePrice  Good!! Can i ask, why ur itv show missed a week out, last week ? There was nothing to watch on that thursday, gutted  x",0
"@viridari we used to have coffee but they took it away from us, there are certain departments that sneak it in but its against the rules ",0
The weather is nice outside. Verry sunny  Hope it will stay that way,4
@gbazz Plus if I win you don't have to give me your computer! ,4
"I knew it, ItÂ´s raining again!! NO ",0
Nobody told me the road would be easy but I don't believe he brought me this far to leave me...im telling im gonna get mines! ,4
@mjohnsmusic PLEASE retweet #dannygokeyislove to counter a mean trending topic! ,0
@therealsavannah awesome  im a bg fan. Im listening to if you only knew right now ,4
@adreyonline haha awesome  are you going to go see Britney spears? she is comming to europe,4
@HHumes mee too! ,0
@SnoopyScenester  I love you ,0
"Goodnight twitter, one of my last posts for three weeks. I'll prob post tomorrow before I leave ",0
@iGoops you're making me really sad right now. ,0
just got ready to go overr. Im sooooo excited for hills finale and mtv awards! the show wont be the same without lauren ,0
"ew, i don't want them! cooties make your butt fall off. actually.. maybe i do want them. stupid butt ",0
"So yeah, things aren't going so well for me. I'm getting to feel like I haven't felt in a long, long time. ",0
@AubreyODay Aubrey u gotta follow me  and r u still singing or what???,4
 ...it's the weather. So nice. Picnic on Lake Tapps this afternoon/evening. ,4
@ttaylorbear that's me every morning ,0
is going to have Pizza then going town ,4
Sleepy going to shower ,4
http://twitpic.com/7ibx8 -  I love you guys!,4
@laura_murph Your a sickooo! Aha.. But i watch SATC re-runs all the time!  xx,4
"Tore a ligament in my pinky, then at a pedicure discovered i bruised a toe...body falling apart ",0
Andrea Surynt Off today... excited but sad  it's going to be weird having to choose a day off every week for .. http://tinyurl.com/nft6y8,0
"@simX Yeah. I always slow down at the end  ï¿½ï¿½also, take that! I win.",0
@kaymar1e ...last uni assignment EVER. ,4
Which would be a lot easier to get if plane tickets to AZ didnt raise $80 in price ,0
Neighbors are playing annoying loud music ,0
@michaelcsm i see i see... let me know when we can meet up next la. Would love to share with you the idea... ,4
sooooo tired have loads to do in the morning...ugh! night ,4
waiting for final SNL of the season ,0
"Got our first journal back, but it wasn't as full as I had expected. ",0
"@jason_mraz Happy Birthday Mr. Mraz. Hope your stay in Oslo was enjoyable. I missed your concert tough, had to work  Best wishes.",0
@codinghorror Unfortunately not - time to implement rate limiting via squid/F5/switch unfortunately. ,0
